,# year,month,day,cycle,trend,date,value
410,2012,2,15,393.44,391.9,2012-02-15 12:00:00,393.44
411,2012,2,16,393.45,391.9,2012-02-16 12:00:00,393.45
412,2012,2,17,393.45,391.91,2012-02-17 12:00:00,393.45
413,2012,2,18,393.45,391.91,2012-02-18 12:00:00,393.45
414,2012,2,19,393.45,391.92,2012-02-19 12:00:00,393.45
415,2012,2,20,393.46,391.92,2012-02-20 12:00:00,393.46
416,2012,2,21,393.46,391.93,2012-02-21 12:00:00,393.46
417,2012,2,22,393.46,391.93,2012-02-22 12:00:00,393.46
418,2012,2,23,393.47,391.94,2012-02-23 12:00:00,393.47
419,2012,2,24,393.47,391.95,2012-02-24 12:00:00,393.47
420,2012,2,25,393.48,391.95,2012-02-25 12:00:00,393.48
421,2012,2,26,393.48,391.96,2012-02-26 12:00:00,393.48
422,2012,2,27,393.49,391.96,2012-02-27 12:00:00,393.49
423,2012,2,28,393.49,391.97,2012-02-28 12:00:00,393.49
424,2012,2,29,393.5,391.97,2012-02-29 12:00:00,393.5
425,2012,3,1,393.51,391.98,2012-03-01 12:00:00,393.51
426,2012,3,2,393.51,391.98,2012-03-02 12:00:00,393.51
427,2012,3,3,393.52,391.99,2012-03-03 12:00:00,393.52
428,2012,3,4,393.53,391.99,2012-03-04 12:00:00,393.53
429,2012,3,5,393.54,392.0,2012-03-05 12:00:00,393.54
430,2012,3,6,393.55,392.0,2012-03-06 12:00:00,393.55
431,2012,3,7,393.56,392.01,2012-03-07 12:00:00,393.56
432,2012,3,8,393.57,392.01,2012-03-08 12:00:00,393.57
433,2012,3,9,393.58,392.02,2012-03-09 12:00:00,393.58
434,2012,3,10,393.6,392.03,2012-03-10 12:00:00,393.6
435,2012,3,11,393.61,392.03,2012-03-11 12:00:00,393.61
436,2012,3,12,393.62,392.04,2012-03-12 12:00:00,393.62
437,2012,3,13,393.64,392.04,2012-03-13 12:00:00,393.64
438,2012,3,14,393.65,392.05,2012-03-14 12:00:00,393.65
439,2012,3,15,393.67,392.05,2012-03-15 12:00:00,393.67
440,2012,3,16,393.69,392.06,2012-03-16 12:00:00,393.69
441,2012,3,17,393.7,392.06,2012-03-17 12:00:00,393.7
442,2012,3,18,393.72,392.07,2012-03-18 12:00:00,393.72
443,2012,3,19,393.74,392.07,2012-03-19 12:00:00,393.74
444,2012,3,20,393.76,392.08,2012-03-20 12:00:00,393.76
445,2012,3,21,393.78,392.09,2012-03-21 12:00:00,393.78
446,2012,3,22,393.8,392.09,2012-03-22 12:00:00,393.8
447,2012,3,23,393.82,392.1,2012-03-23 12:00:00,393.82
448,2012,3,24,393.84,392.1,2012-03-24 12:00:00,393.84
449,2012,3,25,393.86,392.11,2012-03-25 12:00:00,393.86
450,2012,3,26,393.88,392.11,2012-03-26 12:00:00,393.88
451,2012,3,27,393.9,392.12,2012-03-27 12:00:00,393.9
452,2012,3,28,393.93,392.12,2012-03-28 12:00:00,393.93
453,2012,3,29,393.95,392.13,2012-03-29 12:00:00,393.95
454,2012,3,30,393.97,392.14,2012-03-30 12:00:00,393.97
455,2012,3,31,394.0,392.14,2012-03-31 12:00:00,394.0
456,2012,4,1,394.02,392.15,2012-04-01 12:00:00,394.02
457,2012,4,2,394.04,392.15,2012-04-02 12:00:00,394.04
458,2012,4,3,394.06,392.16,2012-04-03 12:00:00,394.06
459,2012,4,4,394.09,392.16,2012-04-04 12:00:00,394.09
460,2012,4,5,394.11,392.17,2012-04-05 12:00:00,394.11
461,2012,4,6,394.13,392.18,2012-04-06 12:00:00,394.13
462,2012,4,7,394.16,392.18,2012-04-07 12:00:00,394.16
463,2012,4,8,394.18,392.19,2012-04-08 12:00:00,394.18
464,2012,4,9,394.2,392.19,2012-04-09 12:00:00,394.2
465,2012,4,10,394.23,392.2,2012-04-10 12:00:00,394.23
466,2012,4,11,394.25,392.2,2012-04-11 12:00:00,394.25
467,2012,4,12,394.27,392.21,2012-04-12 12:00:00,394.27
468,2012,4,13,394.29,392.22,2012-04-13 12:00:00,394.29
469,2012,4,14,394.31,392.22,2012-04-14 12:00:00,394.31
470,2012,4,15,394.33,392.23,2012-04-15 12:00:00,394.33
471,2012,4,16,394.35,392.23,2012-04-16 12:00:00,394.35
472,2012,4,17,394.37,392.24,2012-04-17 12:00:00,394.37
473,2012,4,18,394.39,392.24,2012-04-18 12:00:00,394.39
474,2012,4,19,394.41,392.25,2012-04-19 12:00:00,394.41
475,2012,4,20,394.43,392.26,2012-04-20 12:00:00,394.43
476,2012,4,21,394.44,392.26,2012-04-21 12:00:00,394.44
477,2012,4,22,394.46,392.27,2012-04-22 12:00:00,394.46
478,2012,4,23,394.48,392.27,2012-04-23 12:00:00,394.48
479,2012,4,24,394.49,392.28,2012-04-24 12:00:00,394.49
480,2012,4,25,394.5,392.29,2012-04-25 12:00:00,394.5
481,2012,4,26,394.52,392.29,2012-04-26 12:00:00,394.52
482,2012,4,27,394.53,392.3,2012-04-27 12:00:00,394.53
483,2012,4,28,394.54,392.3,2012-04-28 12:00:00,394.54
484,2012,4,29,394.55,392.31,2012-04-29 12:00:00,394.55
485,2012,4,30,394.56,392.32,2012-04-30 12:00:00,394.56
486,2012,5,1,394.57,392.32,2012-05-01 12:00:00,394.57
487,2012,5,2,394.57,392.33,2012-05-02 12:00:00,394.57
488,2012,5,3,394.58,392.33,2012-05-03 12:00:00,394.58
489,2012,5,4,394.59,392.34,2012-05-04 12:00:00,394.59
490,2012,5,5,394.59,392.35,2012-05-05 12:00:00,394.59
491,2012,5,6,394.59,392.35,2012-05-06 12:00:00,394.59
492,2012,5,7,394.59,392.36,2012-05-07 12:00:00,394.59
493,2012,5,8,394.59,392.36,2012-05-08 12:00:00,394.59
494,2012,5,9,394.59,392.37,2012-05-09 12:00:00,394.59
495,2012,5,10,394.59,392.38,2012-05-10 12:00:00,394.59
496,2012,5,11,394.58,392.38,2012-05-11 12:00:00,394.58
497,2012,5,12,394.58,392.39,2012-05-12 12:00:00,394.58
498,2012,5,13,394.57,392.4,2012-05-13 12:00:00,394.57
499,2012,5,14,394.56,392.4,2012-05-14 12:00:00,394.56
500,2012,5,15,394.55,392.41,2012-05-15 12:00:00,394.55
501,2012,5,16,394.54,392.41,2012-05-16 12:00:00,394.54
502,2012,5,17,394.53,392.42,2012-05-17 12:00:00,394.53
503,2012,5,18,394.52,392.43,2012-05-18 12:00:00,394.52
504,2012,5,19,394.5,392.43,2012-05-19 12:00:00,394.5
505,2012,5,20,394.48,392.44,2012-05-20 12:00:00,394.48
506,2012,5,21,394.46,392.45,2012-05-21 12:00:00,394.46
507,2012,5,22,394.44,392.45,2012-05-22 12:00:00,394.44
508,2012,5,23,394.42,392.46,2012-05-23 12:00:00,394.42
509,2012,5,24,394.4,392.46,2012-05-24 12:00:00,394.4
510,2012,5,25,394.37,392.47,2012-05-25 12:00:00,394.37
511,2012,5,26,394.34,392.48,2012-05-26 12:00:00,394.34
512,2012,5,27,394.31,392.48,2012-05-27 12:00:00,394.31
513,2012,5,28,394.28,392.49,2012-05-28 12:00:00,394.28
514,2012,5,29,394.25,392.5,2012-05-29 12:00:00,394.25
515,2012,5,30,394.21,392.5,2012-05-30 12:00:00,394.21
516,2012,5,31,394.18,392.51,2012-05-31 12:00:00,394.18
517,2012,6,1,394.14,392.52,2012-06-01 12:00:00,394.14
518,2012,6,2,394.1,392.52,2012-06-02 12:00:00,394.1
519,2012,6,3,394.05,392.53,2012-06-03 12:00:00,394.05
520,2012,6,4,394.01,392.53,2012-06-04 12:00:00,394.01
521,2012,6,5,393.96,392.54,2012-06-05 12:00:00,393.96
522,2012,6,6,393.91,392.55,2012-06-06 12:00:00,393.91
523,2012,6,7,393.86,392.55,2012-06-07 12:00:00,393.86
524,2012,6,8,393.81,392.56,2012-06-08 12:00:00,393.81
525,2012,6,9,393.75,392.57,2012-06-09 12:00:00,393.75
526,2012,6,10,393.7,392.57,2012-06-10 12:00:00,393.7
527,2012,6,11,393.64,392.58,2012-06-11 12:00:00,393.64
528,2012,6,12,393.58,392.59,2012-06-12 12:00:00,393.58
529,2012,6,13,393.52,392.59,2012-06-13 12:00:00,393.52
530,2012,6,14,393.45,392.6,2012-06-14 12:00:00,393.45
531,2012,6,15,393.39,392.61,2012-06-15 12:00:00,393.39
532,2012,6,16,393.32,392.61,2012-06-16 12:00:00,393.32
533,2012,6,17,393.25,392.62,2012-06-17 12:00:00,393.25
534,2012,6,18,393.18,392.63,2012-06-18 12:00:00,393.18
535,2012,6,19,393.11,392.63,2012-06-19 12:00:00,393.11
536,2012,6,20,393.03,392.64,2012-06-20 12:00:00,393.03
537,2012,6,21,392.96,392.65,2012-06-21 12:00:00,392.96
538,2012,6,22,392.88,392.65,2012-06-22 12:00:00,392.88
539,2012,6,23,392.8,392.66,2012-06-23 12:00:00,392.8
540,2012,6,24,392.72,392.67,2012-06-24 12:00:00,392.72
541,2012,6,25,392.64,392.67,2012-06-25 12:00:00,392.64
542,2012,6,26,392.56,392.68,2012-06-26 12:00:00,392.56
543,2012,6,27,392.48,392.69,2012-06-27 12:00:00,392.48
544,2012,6,28,392.39,392.69,2012-06-28 12:00:00,392.39
545,2012,6,29,392.31,392.7,2012-06-29 12:00:00,392.31
546,2012,6,30,392.22,392.71,2012-06-30 12:00:00,392.22
547,2012,7,1,392.13,392.71,2012-07-01 12:00:00,392.13
548,2012,7,2,392.05,392.72,2012-07-02 12:00:00,392.05
549,2012,7,3,391.96,392.73,2012-07-03 12:00:00,391.96
550,2012,7,4,391.87,392.74,2012-07-04 12:00:00,391.87
551,2012,7,5,391.78,392.74,2012-07-05 12:00:00,391.78
552,2012,7,6,391.69,392.75,2012-07-06 12:00:00,391.69
553,2012,7,7,391.6,392.76,2012-07-07 12:00:00,391.6
554,2012,7,8,391.51,392.76,2012-07-08 12:00:00,391.51
555,2012,7,9,391.43,392.77,2012-07-09 12:00:00,391.43
556,2012,7,10,391.34,392.78,2012-07-10 12:00:00,391.34
557,2012,7,11,391.25,392.78,2012-07-11 12:00:00,391.25
558,2012,7,12,391.16,392.79,2012-07-12 12:00:00,391.16
559,2012,7,13,391.07,392.8,2012-07-13 12:00:00,391.07
560,2012,7,14,390.99,392.8,2012-07-14 12:00:00,390.99
561,2012,7,15,390.9,392.81,2012-07-15 12:00:00,390.9
562,2012,7,16,390.82,392.82,2012-07-16 12:00:00,390.82
563,2012,7,17,390.73,392.83,2012-07-17 12:00:00,390.73
564,2012,7,18,390.65,392.83,2012-07-18 12:00:00,390.65
565,2012,7,19,390.57,392.84,2012-07-19 12:00:00,390.57
566,2012,7,20,390.49,392.85,2012-07-20 12:00:00,390.49
567,2012,7,21,390.41,392.85,2012-07-21 12:00:00,390.41
568,2012,7,22,390.34,392.86,2012-07-22 12:00:00,390.34
569,2012,7,23,390.26,392.87,2012-07-23 12:00:00,390.26
570,2012,7,24,390.19,392.88,2012-07-24 12:00:00,390.19
571,2012,7,25,390.12,392.88,2012-07-25 12:00:00,390.12
572,2012,7,26,390.05,392.89,2012-07-26 12:00:00,390.05
573,2012,7,27,389.98,392.9,2012-07-27 12:00:00,389.98
574,2012,7,28,389.92,392.9,2012-07-28 12:00:00,389.92
575,2012,7,29,389.86,392.91,2012-07-29 12:00:00,389.86
576,2012,7,30,389.8,392.92,2012-07-30 12:00:00,389.8
577,2012,7,31,389.74,392.93,2012-07-31 12:00:00,389.74
578,2012,8,1,389.69,392.93,2012-08-01 12:00:00,389.69
579,2012,8,2,389.63,392.94,2012-08-02 12:00:00,389.63
580,2012,8,3,389.58,392.95,2012-08-03 12:00:00,389.58
581,2012,8,4,389.54,392.96,2012-08-04 12:00:00,389.54
582,2012,8,5,389.49,392.96,2012-08-05 12:00:00,389.49
583,2012,8,6,389.45,392.97,2012-08-06 12:00:00,389.45
584,2012,8,7,389.41,392.98,2012-08-07 12:00:00,389.41
585,2012,8,8,389.38,392.98,2012-08-08 12:00:00,389.38
586,2012,8,9,389.35,392.99,2012-08-09 12:00:00,389.35
587,2012,8,10,389.32,393.0,2012-08-10 12:00:00,389.32
588,2012,8,11,389.29,393.01,2012-08-11 12:00:00,389.29
589,2012,8,12,389.27,393.01,2012-08-12 12:00:00,389.27
590,2012,8,13,389.24,393.02,2012-08-13 12:00:00,389.24
591,2012,8,14,389.23,393.03,2012-08-14 12:00:00,389.23
592,2012,8,15,389.21,393.04,2012-08-15 12:00:00,389.21
593,2012,8,16,389.2,393.04,2012-08-16 12:00:00,389.2
594,2012,8,17,389.19,393.05,2012-08-17 12:00:00,389.19
595,2012,8,18,389.18,393.06,2012-08-18 12:00:00,389.18
596,2012,8,19,389.18,393.07,2012-08-19 12:00:00,389.18
597,2012,8,20,389.18,393.07,2012-08-20 12:00:00,389.18
598,2012,8,21,389.18,393.08,2012-08-21 12:00:00,389.18
599,2012,8,22,389.18,393.09,2012-08-22 12:00:00,389.18
600,2012,8,23,389.19,393.1,2012-08-23 12:00:00,389.19
601,2012,8,24,389.2,393.1,2012-08-24 12:00:00,389.2
602,2012,8,25,389.21,393.11,2012-08-25 12:00:00,389.21
603,2012,8,26,389.23,393.12,2012-08-26 12:00:00,389.23
604,2012,8,27,389.25,393.13,2012-08-27 12:00:00,389.25
605,2012,8,28,389.26,393.13,2012-08-28 12:00:00,389.26
606,2012,8,29,389.29,393.14,2012-08-29 12:00:00,389.29
607,2012,8,30,389.31,393.15,2012-08-30 12:00:00,389.31
608,2012,8,31,389.34,393.16,2012-08-31 12:00:00,389.34
609,2012,9,1,389.37,393.16,2012-09-01 12:00:00,389.37
610,2012,9,2,389.4,393.17,2012-09-02 12:00:00,389.4
611,2012,9,3,389.43,393.18,2012-09-03 12:00:00,389.43
612,2012,9,4,389.46,393.19,2012-09-04 12:00:00,389.46
613,2012,9,5,389.5,393.2,2012-09-05 12:00:00,389.5
614,2012,9,6,389.54,393.2,2012-09-06 12:00:00,389.54
615,2012,9,7,389.58,393.21,2012-09-07 12:00:00,389.58
616,2012,9,8,389.62,393.22,2012-09-08 12:00:00,389.62
617,2012,9,9,389.66,393.23,2012-09-09 12:00:00,389.66
618,2012,9,10,389.71,393.23,2012-09-10 12:00:00,389.71
619,2012,9,11,389.75,393.24,2012-09-11 12:00:00,389.75
620,2012,9,12,389.8,393.25,2012-09-12 12:00:00,389.8
621,2012,9,13,389.85,393.26,2012-09-13 12:00:00,389.85
622,2012,9,14,389.9,393.27,2012-09-14 12:00:00,389.9
623,2012,9,15,389.95,393.27,2012-09-15 12:00:00,389.95
624,2012,9,16,390.0,393.28,2012-09-16 12:00:00,390.0
625,2012,9,17,390.06,393.29,2012-09-17 12:00:00,390.06
626,2012,9,18,390.11,393.3,2012-09-18 12:00:00,390.11
627,2012,9,19,390.17,393.3,2012-09-19 12:00:00,390.17
628,2012,9,20,390.22,393.31,2012-09-20 12:00:00,390.22
629,2012,9,21,390.28,393.32,2012-09-21 12:00:00,390.28
630,2012,9,22,390.34,393.33,2012-09-22 12:00:00,390.34
631,2012,9,23,390.4,393.34,2012-09-23 12:00:00,390.4
632,2012,9,24,390.46,393.34,2012-09-24 12:00:00,390.46
633,2012,9,25,390.52,393.35,2012-09-25 12:00:00,390.52
634,2012,9,26,390.58,393.36,2012-09-26 12:00:00,390.58
635,2012,9,27,390.64,393.37,2012-09-27 12:00:00,390.64
636,2012,9,28,390.71,393.38,2012-09-28 12:00:00,390.71
637,2012,9,29,390.77,393.38,2012-09-29 12:00:00,390.77
638,2012,9,30,390.83,393.39,2012-09-30 12:00:00,390.83
639,2012,10,1,390.9,393.4,2012-10-01 12:00:00,390.9
640,2012,10,2,390.96,393.41,2012-10-02 12:00:00,390.96
641,2012,10,3,391.03,393.42,2012-10-03 12:00:00,391.03
642,2012,10,4,391.09,393.42,2012-10-04 12:00:00,391.09
643,2012,10,5,391.16,393.43,2012-10-05 12:00:00,391.16
644,2012,10,6,391.23,393.44,2012-10-06 12:00:00,391.23
645,2012,10,7,391.29,393.45,2012-10-07 12:00:00,391.29
646,2012,10,8,391.36,393.46,2012-10-08 12:00:00,391.36
647,2012,10,9,391.43,393.46,2012-10-09 12:00:00,391.43
648,2012,10,10,391.5,393.47,2012-10-10 12:00:00,391.5
649,2012,10,11,391.57,393.48,2012-10-11 12:00:00,391.57
650,2012,10,12,391.63,393.49,2012-10-12 12:00:00,391.63
651,2012,10,13,391.7,393.5,2012-10-13 12:00:00,391.7
652,2012,10,14,391.77,393.5,2012-10-14 12:00:00,391.77
653,2012,10,15,391.84,393.51,2012-10-15 12:00:00,391.84
654,2012,10,16,391.91,393.52,2012-10-16 12:00:00,391.91
655,2012,10,17,391.98,393.53,2012-10-17 12:00:00,391.98
656,2012,10,18,392.05,393.54,2012-10-18 12:00:00,392.05
657,2012,10,19,392.12,393.54,2012-10-19 12:00:00,392.12
658,2012,10,20,392.18,393.55,2012-10-20 12:00:00,392.18
659,2012,10,21,392.25,393.56,2012-10-21 12:00:00,392.25
660,2012,10,22,392.32,393.57,2012-10-22 12:00:00,392.32
661,2012,10,23,392.39,393.58,2012-10-23 12:00:00,392.39
662,2012,10,24,392.46,393.59,2012-10-24 12:00:00,392.46
663,2012,10,25,392.53,393.59,2012-10-25 12:00:00,392.53
664,2012,10,26,392.59,393.6,2012-10-26 12:00:00,392.59
665,2012,10,27,392.66,393.61,2012-10-27 12:00:00,392.66
666,2012,10,28,392.73,393.62,2012-10-28 12:00:00,392.73
667,2012,10,29,392.79,393.63,2012-10-29 12:00:00,392.79
668,2012,10,30,392.86,393.63,2012-10-30 12:00:00,392.86
669,2012,10,31,392.92,393.64,2012-10-31 12:00:00,392.92
670,2012,11,1,392.99,393.65,2012-11-01 12:00:00,392.99
671,2012,11,2,393.05,393.66,2012-11-02 12:00:00,393.05
672,2012,11,3,393.12,393.67,2012-11-03 12:00:00,393.12
673,2012,11,4,393.18,393.68,2012-11-04 12:00:00,393.18
674,2012,11,5,393.24,393.68,2012-11-05 12:00:00,393.24
675,2012,11,6,393.3,393.69,2012-11-06 12:00:00,393.3
676,2012,11,7,393.36,393.7,2012-11-07 12:00:00,393.36
677,2012,11,8,393.42,393.71,2012-11-08 12:00:00,393.42
678,2012,11,9,393.48,393.72,2012-11-09 12:00:00,393.48
679,2012,11,10,393.53,393.73,2012-11-10 12:00:00,393.53
680,2012,11,11,393.59,393.73,2012-11-11 12:00:00,393.59
681,2012,11,12,393.64,393.74,2012-11-12 12:00:00,393.64
682,2012,11,13,393.7,393.75,2012-11-13 12:00:00,393.7
683,2012,11,14,393.75,393.76,2012-11-14 12:00:00,393.75
684,2012,11,15,393.8,393.77,2012-11-15 12:00:00,393.8
685,2012,11,16,393.85,393.77,2012-11-16 12:00:00,393.85
686,2012,11,17,393.9,393.78,2012-11-17 12:00:00,393.9
687,2012,11,18,393.95,393.79,2012-11-18 12:00:00,393.95
688,2012,11,19,394.0,393.8,2012-11-19 12:00:00,394.0
689,2012,11,20,394.04,393.81,2012-11-20 12:00:00,394.04
690,2012,11,21,394.08,393.82,2012-11-21 12:00:00,394.08
691,2012,11,22,394.13,393.82,2012-11-22 12:00:00,394.13
692,2012,11,23,394.17,393.83,2012-11-23 12:00:00,394.17
693,2012,11,24,394.21,393.84,2012-11-24 12:00:00,394.21
694,2012,11,25,394.25,393.85,2012-11-25 12:00:00,394.25
695,2012,11,26,394.28,393.86,2012-11-26 12:00:00,394.28
696,2012,11,27,394.32,393.87,2012-11-27 12:00:00,394.32
697,2012,11,28,394.35,393.87,2012-11-28 12:00:00,394.35
698,2012,11,29,394.39,393.88,2012-11-29 12:00:00,394.39
699,2012,11,30,394.42,393.89,2012-11-30 12:00:00,394.42
700,2012,12,1,394.45,393.9,2012-12-01 12:00:00,394.45
701,2012,12,2,394.48,393.91,2012-12-02 12:00:00,394.48
702,2012,12,3,394.51,393.92,2012-12-03 12:00:00,394.51
703,2012,12,4,394.54,393.93,2012-12-04 12:00:00,394.54
704,2012,12,5,394.57,393.93,2012-12-05 12:00:00,394.57
705,2012,12,6,394.59,393.94,2012-12-06 12:00:00,394.59
706,2012,12,7,394.62,393.95,2012-12-07 12:00:00,394.62
707,2012,12,8,394.64,393.96,2012-12-08 12:00:00,394.64
708,2012,12,9,394.67,393.97,2012-12-09 12:00:00,394.67
709,2012,12,10,394.69,393.98,2012-12-10 12:00:00,394.69
710,2012,12,11,394.71,393.98,2012-12-11 12:00:00,394.71
711,2012,12,12,394.73,393.99,2012-12-12 12:00:00,394.73
712,2012,12,13,394.75,394.0,2012-12-13 12:00:00,394.75
713,2012,12,14,394.77,394.01,2012-12-14 12:00:00,394.77
714,2012,12,15,394.79,394.02,2012-12-15 12:00:00,394.79
715,2012,12,16,394.81,394.03,2012-12-16 12:00:00,394.81
716,2012,12,17,394.83,394.03,2012-12-17 12:00:00,394.83
717,2012,12,18,394.85,394.04,2012-12-18 12:00:00,394.85
718,2012,12,19,394.87,394.05,2012-12-19 12:00:00,394.87
719,2012,12,20,394.89,394.06,2012-12-20 12:00:00,394.89
720,2012,12,21,394.91,394.07,2012-12-21 12:00:00,394.91
721,2012,12,22,394.92,394.08,2012-12-22 12:00:00,394.92
722,2012,12,23,394.94,394.09,2012-12-23 12:00:00,394.94
723,2012,12,24,394.96,394.09,2012-12-24 12:00:00,394.96
724,2012,12,25,394.98,394.1,2012-12-25 12:00:00,394.98
725,2012,12,26,395.0,394.11,2012-12-26 12:00:00,395.0
726,2012,12,27,395.02,394.12,2012-12-27 12:00:00,395.02
727,2012,12,28,395.04,394.13,2012-12-28 12:00:00,395.04
728,2012,12,29,395.06,394.14,2012-12-29 12:00:00,395.06
729,2012,12,30,395.08,394.14,2012-12-30 12:00:00,395.08
730,2012,12,31,395.1,394.15,2012-12-31 12:00:00,395.1
731,2013,1,1,395.12,394.16,2013-01-01 12:00:00,395.12
732,2013,1,2,395.14,394.17,2013-01-02 12:00:00,395.14
733,2013,1,3,395.16,394.18,2013-01-03 12:00:00,395.16
734,2013,1,4,395.19,394.19,2013-01-04 12:00:00,395.19
735,2013,1,5,395.21,394.19,2013-01-05 12:00:00,395.21
736,2013,1,6,395.23,394.2,2013-01-06 12:00:00,395.23
737,2013,1,7,395.26,394.21,2013-01-07 12:00:00,395.26
738,2013,1,8,395.28,394.22,2013-01-08 12:00:00,395.28
739,2013,1,9,395.31,394.23,2013-01-09 12:00:00,395.31
740,2013,1,10,395.33,394.24,2013-01-10 12:00:00,395.33
741,2013,1,11,395.36,394.25,2013-01-11 12:00:00,395.36
742,2013,1,12,395.39,394.25,2013-01-12 12:00:00,395.39
743,2013,1,13,395.41,394.26,2013-01-13 12:00:00,395.41
744,2013,1,14,395.44,394.27,2013-01-14 12:00:00,395.44
745,2013,1,15,395.47,394.28,2013-01-15 12:00:00,395.47
746,2013,1,16,395.5,394.29,2013-01-16 12:00:00,395.5
747,2013,1,17,395.53,394.3,2013-01-17 12:00:00,395.53
748,2013,1,18,395.55,394.3,2013-01-18 12:00:00,395.55
749,2013,1,19,395.58,394.31,2013-01-19 12:00:00,395.58
750,2013,1,20,395.61,394.32,2013-01-20 12:00:00,395.61
751,2013,1,21,395.64,394.33,2013-01-21 12:00:00,395.64
752,2013,1,22,395.67,394.34,2013-01-22 12:00:00,395.67
753,2013,1,23,395.7,394.35,2013-01-23 12:00:00,395.7
754,2013,1,24,395.73,394.36,2013-01-24 12:00:00,395.73
755,2013,1,25,395.76,394.36,2013-01-25 12:00:00,395.76
756,2013,1,26,395.79,394.37,2013-01-26 12:00:00,395.79
757,2013,1,27,395.82,394.38,2013-01-27 12:00:00,395.82
758,2013,1,28,395.85,394.39,2013-01-28 12:00:00,395.85
759,2013,1,29,395.88,394.4,2013-01-29 12:00:00,395.88
760,2013,1,30,395.9,394.41,2013-01-30 12:00:00,395.9
761,2013,1,31,395.93,394.41,2013-01-31 12:00:00,395.93
762,2013,2,1,395.96,394.42,2013-02-01 12:00:00,395.96
763,2013,2,2,395.99,394.43,2013-02-02 12:00:00,395.99
764,2013,2,3,396.01,394.44,2013-02-03 12:00:00,396.01
765,2013,2,4,396.04,394.45,2013-02-04 12:00:00,396.04
766,2013,2,5,396.06,394.46,2013-02-05 12:00:00,396.06
767,2013,2,6,396.09,394.47,2013-02-06 12:00:00,396.09
768,2013,2,7,396.11,394.47,2013-02-07 12:00:00,396.11
769,2013,2,8,396.13,394.48,2013-02-08 12:00:00,396.13
770,2013,2,9,396.15,394.49,2013-02-09 12:00:00,396.15
771,2013,2,10,396.17,394.5,2013-02-10 12:00:00,396.17
772,2013,2,11,396.19,394.51,2013-02-11 12:00:00,396.19
773,2013,2,12,396.21,394.52,2013-02-12 12:00:00,396.21
774,2013,2,13,396.23,394.52,2013-02-13 12:00:00,396.23
775,2013,2,14,396.25,394.53,2013-02-14 12:00:00,396.25
776,2013,2,15,396.26,394.54,2013-02-15 12:00:00,396.26
777,2013,2,16,396.28,394.55,2013-02-16 12:00:00,396.28
778,2013,2,17,396.29,394.56,2013-02-17 12:00:00,396.29
779,2013,2,18,396.3,394.57,2013-02-18 12:00:00,396.3
780,2013,2,19,396.32,394.57,2013-02-19 12:00:00,396.32
781,2013,2,20,396.33,394.58,2013-02-20 12:00:00,396.33
782,2013,2,21,396.34,394.59,2013-02-21 12:00:00,396.34
783,2013,2,22,396.35,394.6,2013-02-22 12:00:00,396.35
784,2013,2,23,396.36,394.61,2013-02-23 12:00:00,396.36
785,2013,2,24,396.36,394.62,2013-02-24 12:00:00,396.36
786,2013,2,25,396.37,394.62,2013-02-25 12:00:00,396.37
787,2013,2,26,396.38,394.63,2013-02-26 12:00:00,396.38
788,2013,2,27,396.38,394.64,2013-02-27 12:00:00,396.38
789,2013,2,28,396.39,394.65,2013-02-28 12:00:00,396.39
790,2013,3,1,396.39,394.66,2013-03-01 12:00:00,396.39
791,2013,3,2,396.39,394.67,2013-03-02 12:00:00,396.39
792,2013,3,3,396.4,394.67,2013-03-03 12:00:00,396.4
793,2013,3,4,396.4,394.68,2013-03-04 12:00:00,396.4
794,2013,3,5,396.4,394.69,2013-03-05 12:00:00,396.4
795,2013,3,6,396.4,394.7,2013-03-06 12:00:00,396.4
796,2013,3,7,396.4,394.71,2013-03-07 12:00:00,396.4
797,2013,3,8,396.41,394.71,2013-03-08 12:00:00,396.41
798,2013,3,9,396.41,394.72,2013-03-09 12:00:00,396.41
799,2013,3,10,396.41,394.73,2013-03-10 12:00:00,396.41
800,2013,3,11,396.41,394.74,2013-03-11 12:00:00,396.41
801,2013,3,12,396.41,394.75,2013-03-12 12:00:00,396.41
802,2013,3,13,396.41,394.76,2013-03-13 12:00:00,396.41
803,2013,3,14,396.42,394.76,2013-03-14 12:00:00,396.42
804,2013,3,15,396.42,394.77,2013-03-15 12:00:00,396.42
805,2013,3,16,396.42,394.78,2013-03-16 12:00:00,396.42
806,2013,3,17,396.43,394.79,2013-03-17 12:00:00,396.43
807,2013,3,18,396.43,394.8,2013-03-18 12:00:00,396.43
808,2013,3,19,396.43,394.81,2013-03-19 12:00:00,396.43
809,2013,3,20,396.44,394.81,2013-03-20 12:00:00,396.44
810,2013,3,21,396.45,394.82,2013-03-21 12:00:00,396.45
811,2013,3,22,396.45,394.83,2013-03-22 12:00:00,396.45
812,2013,3,23,396.46,394.84,2013-03-23 12:00:00,396.46
813,2013,3,24,396.47,394.85,2013-03-24 12:00:00,396.47
814,2013,3,25,396.48,394.85,2013-03-25 12:00:00,396.48
815,2013,3,26,396.49,394.86,2013-03-26 12:00:00,396.49
816,2013,3,27,396.5,394.87,2013-03-27 12:00:00,396.5
817,2013,3,28,396.51,394.88,2013-03-28 12:00:00,396.51
818,2013,3,29,396.53,394.89,2013-03-29 12:00:00,396.53
819,2013,3,30,396.54,394.89,2013-03-30 12:00:00,396.54
820,2013,3,31,396.56,394.9,2013-03-31 12:00:00,396.56
